,product,price,type,rating,cuisine,restaurant,lat,log
16791,"ensalada de tataki de salmon (canonigos, lechuga batavia y lechuga roja, tomate cherry, alga wakame, cebolla frita, brotes de soja, salmon tataki y salsa japonesa)",8.9,plato,9,japones,sushita cafe - miguel angel,40.4354781,-3.6915344
16792,ensalada de fideos de arroz crujientes y pollo con reduccion de miso y miel,8.9,plato,9,japones,sushita cafe - miguel angel,40.4354781,-3.6915344
16793,anchoas del cantabrico con aceite de oliva virgen y tomate natural rallado,19.5,entrante,9.2,none,pasamar,40.3859895,-3.701474
16794,pimientos de piquillo rellenos de marisco (1 unidadad),3.5,entrante,9.2,none,pasamar,40.3859895,-3.701474
16795,ancas de rana con gambas al ajillo,14.5,entrante,9.2,none,pasamar,40.3859895,-3.701474
16796,anchoas del cantabrico en oliva virgen (10pz.),17.8,entrante,9.7,vasco,okela,40.472073729676,-3.5817499160767
16797,ensalada de ventresca del norte,12.8,entrante,9.7,vasco,okela,40.472073729676,-3.5817499160767
16798,ensalada templada de queso de cabra,11.8,entrante,9.7,vasco,okela,40.472073729676,-3.5817499160767
16799,cebiche limeño,13.8,entrante,9.7,vasco,okela,40.472073729676,-3.5817499160767
16800,tabla de quesos,6.0,plato,9,internacional,eggo - mercado de vallehe...,40.4341194,-3.7081906
16801,ensalada de aguacate y huevo a baja temperatura,8.0,plato,9,internacional,eggo - mercado de vallehe...,40.4341194,-3.7081906
16802,tartar japo-castizo,9.0,plato,9,internacional,eggo - mercado de vallehe...,40.4341194,-3.7081906
16803,"huevos rotos, pero sin romper",7.0,plato,9,internacional,eggo - mercado de vallehe...,40.4341194,-3.7081906
16804,tortilla de patata ecologica (entera),16.0,plato,9,internacional,eggo - mercado de vallehe...,40.4341194,-3.7081906
16805,tortilla de patata ecologica (porcion),3.0,plato,9,internacional,eggo - mercado de vallehe...,40.4341194,-3.7081906
16806,tortilla de patata ecologica (individual),5.0,plato,9,internacional,eggo - mercado de vallehe...,40.4341194,-3.7081906
16807,tostas de huevo a baja temperatura,4.0,plato,9,internacional,eggo - mercado de vallehe...,40.4341194,-3.7081906
16808,tostas de huevo a baja temperatura,7.0,plato,9,internacional,eggo - mercado de vallehe...,40.4341194,-3.7081906
16809,huevo escoces,6.0,plato,9,internacional,eggo - mercado de vallehe...,40.4341194,-3.7081906
16810,croquetas caseras de huevo y jamon iberico o de cocido,4.0,plato,9,internacional,eggo - mercado de vallehe...,40.4341194,-3.7081906
16811,cremoso de gulas,8.0,plato,9,internacional,eggo - mercado de vallehe...,40.4341194,-3.7081906
16812,cremoso revuelto de morcilla,5.0,plato,9,internacional,eggo - mercado de vallehe...,40.4341194,-3.7081906
16820,cafe,1.8,bebida,9,japones,poke fish,40.43509,-3.710948
16821,botella de agua,1.5,bebida,9,japones,poke fish,40.43509,-3.710948
16822,media botella de agua,2.5,bebida,9,japones,poke fish,40.43509,-3.710948
16827,cafe,1.4,bebida,9.3,mediterraneo,estebanez,40.4626614,-3.6722288
16828,botella de agua,2.5,bebida,9.3,mediterraneo,estebanez,40.4626614,-3.6722288
16829,media botella de agua,2.0,bebida,9.3,mediterraneo,estebanez,40.4626614,-3.6722288
16830,botella de vino,9.0,bebida,9.3,mediterraneo,estebanez,40.4626614,-3.6722288
16831,copa de vino,2.0,bebida,9.3,mediterraneo,estebanez,40.4626614,-3.6722288
16832,tagliata di tonno rosso con pomodoro gratinato,21.0,plato,8.5,italiano,anema e core madrid,40.417824,-3.7083597
16833,filetto alla brace con profumo di aglio e pomodori secchi,21.0,plato,8.5,italiano,anema e core madrid,40.417824,-3.7083597
16841,tarta de queso,5.5,postre,9.3,none,la vaca y la huerta,40.42179,-3.68976
16842,cuajada de leche fresca de oveja,5.0,postre,9.3,none,la vaca y la huerta,40.42179,-3.68976
16843,tarta fina de manzana,5.5,postre,9.3,none,la vaca y la huerta,40.42179,-3.68976
16844,chocolates en tres texturas,6.0,postre,9.3,none,la vaca y la huerta,40.42179,-3.68976
16845,peras al vino,5.0,postre,9.3,none,la vaca y la huerta,40.42179,-3.68976
16846,lasaña de bogavante con bechamel de su coral,17.95,plato,9.2,mediterraneo,las nubes de castellana -...,40.4465648,-3.6935868
16847,arroz con pato y verduras,18.5,plato,9.2,mediterraneo,las nubes de castellana -...,40.4465648,-3.6935868
16848,arroz a banda,14.0,plato,9.2,mediterraneo,las nubes de castellana -...,40.4465648,-3.6935868
16849,arroz meloso con bogavante,22.75,plato,9.2,mediterraneo,las nubes de castellana -...,40.4465648,-3.6935868
16853,sushi variado,15.75,plato,none,japones,nagoya clara del rey,40.4449295,-3.6682271
16854,maki variados,15.95,plato,none,japones,nagoya clara del rey,40.4449295,-3.6682271
16855,yaki-tori (pincho de pollo a la plancha),7.95,plato,none,japones,nagoya clara del rey,40.4449295,-3.6682271
16856,ceviche clasico,15.0,plato,9,none,katary,40.4252779,-3.698956
16857,ceviche de aji amarillo,16.0,plato,9,none,katary,40.4252779,-3.698956
16858,ceviche de rocoto,16.0,plato,9,none,katary,40.4252779,-3.698956
16859,tartar de solomillo,16.0,plato,9,none,katary,40.4252779,-3.698956
16862,cafe,1.5,bebida,8.5,español,campiello,40.4057542,-3.7124084
16864,media botella de agua,1.5,bebida,8.5,español,campiello,40.4057542,-3.7124084
16865,botella de vino,13.0,bebida,8.5,español,campiello,40.4057542,-3.7124084
16866,copa de vino,2.5,bebida,8.5,español,campiello,40.4057542,-3.7124084
16867,provolone fundido,7.5,entrante,9.1,italiano,massart pizza - goya,40.4226598,-3.6789499
16868,burrata con pesto,11.0,entrante,9.1,italiano,massart pizza - goya,40.4226598,-3.6789499
16869,croquetas ibericas,8.0,entrante,9.1,italiano,massart pizza - goya,40.4226598,-3.6789499
16872,cafe,2.0,bebida,9,español,viuda de vacas,40.4100923,-3.7120495
16874,media botella de agua,2.0,bebida,9,español,viuda de vacas,40.4100923,-3.7120495
16875,botella de vino,11.0,bebida,9,español,viuda de vacas,40.4100923,-3.7120495
16876,copa de vino,2.0,bebida,9,español,viuda de vacas,40.4100923,-3.7120495
16880,ensalada santa fe,10.95,plato,6.7,americano,tony roma´s - plaza de ec...,40.4548599,-3.67817
16881,ensalada cesar de pollo,10.95,plato,6.7,americano,tony roma´s - plaza de ec...,40.4548599,-3.67817
16882,chicken ranch salad,10.95,plato,6.7,americano,tony roma´s - plaza de ec...,40.4548599,-3.67817
16887,jamon iberico de cebo campo salamanca,19.0,entrante,9.2,mediterraneo,uskar,40.404643,-3.7012672
16888,jamon de cordero segureño con igp,10.0,entrante,9.2,mediterraneo,uskar,40.404643,-3.7012672
16889,ensalada de tomate de temporada con burrata trufada,11.5,entrante,9.2,mediterraneo,uskar,40.404643,-3.7012672
16890,queso curado de mahon,13.0,entrante,9.2,mediterraneo,uskar,40.404643,-3.7012672
16891,tabla de quesos de huescar,15.0,entrante,9.2,mediterraneo,uskar,40.404643,-3.7012672
16892,papas a la huancaina,8.5,entrante,9.2,mediterraneo,uskar,40.404643,-3.7012672
16893,croquetas jamon,1.2,entrante,9.2,mediterraneo,uskar,40.404643,-3.7012672
16894,croquetas cecina y queso,1.3,entrante,9.2,mediterraneo,uskar,40.404643,-3.7012672
16895,croquetas chipiron,1.3,entrante,9.2,mediterraneo,uskar,40.404643,-3.7012672
16896,solomillitos de pollo envueltos en polvo de kikos y alga nori con salsa agridulce,10.5,entrante,9.2,mediterraneo,uskar,40.404643,-3.7012672
16897,ensaladilla rusa con espuma de mayonesa,13.5,entrante,9.2,mediterraneo,uskar,40.404643,-3.7012672
16898,remojon de san anton,13.5,entrante,9.2,mediterraneo,uskar,40.404643,-3.7012672
16899,"garbanzos al wok con kimchiee, queso de cabra y calabaza",12.5,entrante,9.2,mediterraneo,uskar,40.404643,-3.7012672
16900,ajo papa con huevos fritos de gallinas y cobardes y trufa de temporada,20.0,entrante,9.2,mediterraneo,uskar,40.404643,-3.7012672
16901,tartar de salmon,11.95,postre,9.3,japones,tsukiji sushi bar,40.4625507,-3.6373111
16902,tartar de atun,13.95,postre,9.3,japones,tsukiji sushi bar,40.4625507,-3.6373111
16903,tartar de pez mantequilla,12.35,postre,9.3,japones,tsukiji sushi bar,40.4625507,-3.6373111
16904,tartar toro,16.95,postre,9.3,japones,tsukiji sushi bar,40.4625507,-3.6373111
16905,tarta de chocolate,5.9,postre,8.6,americano,hamburguesa nostra - bilbao,40.4287137,-3.7019997
16906,brownie,5.9,postre,8.6,americano,hamburguesa nostra - bilbao,40.4287137,-3.7019997
16907,tarta de queso,5.9,postre,8.6,americano,hamburguesa nostra - bilbao,40.4287137,-3.7019997
16908,carrot cake,5.9,postre,8.6,americano,hamburguesa nostra - bilbao,40.4287137,-3.7019997
16909,batidos,5.9,postre,8.6,americano,hamburguesa nostra - bilbao,40.4287137,-3.7019997
16910,arroz con carabineros,22.0,plato,8.9,castellano,lobato cervera,40.472532232377,-3.650680065155
16911,merluza al gusto,21.45,plato,8.9,castellano,lobato cervera,40.472532232377,-3.650680065155
16912,villagodio,22.0,plato,8.9,castellano,lobato cervera,40.472532232377,-3.650680065155
16913,almejas de playa a la sarten al punto picante,21.5,plato,8.7,mediterraneo,la playa,40.434332291907,-3.7056798934936523
16914,pulpo de pedrero a la parrilla con alioli,18.5,plato,8.7,mediterraneo,la playa,40.434332291907,-3.7056798934936523
16915,pulpo de pedrero con cachelos al aceite de pimenton,18.5,plato,8.7,mediterraneo,la playa,40.434332291907,-3.7056798934936523
16918,cafe,1.5,bebida,none,none,raices,40.4106046,-3.6993845
16920,media botella de agua,2.5,bebida,none,none,raices,40.4106046,-3.6993845
16921,botella de vino,18.0,bebida,none,none,raices,40.4106046,-3.6993845
16922,copa de vino,2.5,bebida,none,none,raices,40.4106046,-3.6993845
16923,roast beef estilo ingles con pure,19.0,plato,9.4,internacional,merci,40.4223215,-3.6942446
16924,rabo de toro,18.0,plato,9.4,internacional,merci,40.4223215,-3.6942446
16925,pollo al curry con arroz blanco,18.0,plato,9.4,internacional,merci,40.4223215,-3.6942446
16926,steak tartar corte cuchillo,22.0,plato,9.4,internacional,merci,40.4223215,-3.6942446
16927,solomillo de ternera con patatas,22.0,plato,9.4,internacional,merci,40.4223215,-3.6942446
16928,tacos de merluza rebozada,22.0,plato,9.4,internacional,merci,40.4223215,-3.6942446
16929,lenguado meunère,24.0,plato,9.4,internacional,merci,40.4223215,-3.6942446
16930,vieiras a la plancha con arroz,22.0,plato,9.4,internacional,merci,40.4223215,-3.6942446
16931,arroz meloso de pato y foie,21.0,plato,8.9,none,plato,40.4159796,-3.6921287
16932,espaguettis negros con salsa pirata y alistaos,20.0,plato,8.9,none,plato,40.4159796,-3.6921287
16933,tarta de queso,6.0,postre,9.3,español,casa piluca,40.4119397,-3.7147766
16934,natillas caseras,6.0,postre,9.3,español,casa piluca,40.4119397,-3.7147766
16935,tatin de manzana,6.0,postre,9.3,español,casa piluca,40.4119397,-3.7147766
16936,brownie de chocolate,6.0,postre,9.3,español,casa piluca,40.4119397,-3.7147766
16937,helados artesanos,6.0,postre,9.3,español,casa piluca,40.4119397,-3.7147766
16938,fruta de temporada,6.0,postre,9.3,español,casa piluca,40.4119397,-3.7147766
16939,postre de la semana,6.0,postre,9.3,español,casa piluca,40.4119397,-3.7147766
16940,crocante de chocolate negro con base de praline y salsa de caramelo,7.75,postre,9.6,frances,la esquina del real,40.417280448988,-3.710410118103
16941,muselina de chocolate blanco con avellanas,7.0,postre,9.6,frances,la esquina del real,40.417280448988,-3.710410118103
16942,croquetas de boletus y trufa,9.8,entrante,9,none,la dominga,40.4253974,-3.7035433
16943,croquetas de jamon iberico,9.8,entrante,9,none,la dominga,40.4253974,-3.7035433
16944,"ensalada de tomate de la tierra, ventresca de bonito, aguacate, cebolla morada y huevo a 60º",12.0,entrante,9,none,la dominga,40.4253974,-3.7035433
16945,"bowl de quinoa, verduras encurtidas, mango fresco, aguacate, cebolla crujiente y cacahuetes tostados",10.0,entrante,9,none,la dominga,40.4253974,-3.7035433
16946,"berenjenas a la plancha, olivas kalamata, cebolla morada, queso feta, tomates cherry confitados y vinagreta de miel y trufa",11.5,entrante,9,none,la dominga,40.4253974,-3.7035433
16947,alcachofas de tudela (en flor) en temporada,12.95,plato,9.1,español,labbraccio,40.4633811,-3.6924545
16948,burrata sobre tarta de tomate con vinagre de trufa y miel,14.5,plato,9.1,español,labbraccio,40.4633811,-3.6924545
16949,raviolis de calabacin rellenos de veloute de langostinos,12.9,plato,9.1,español,labbraccio,40.4633811,-3.6924545
16960,"gigot de cordero a baja temperatura, setas y patatas dos cocciones",20.0,plato,8.7,mediterraneo,m29,40.4373744,-3.6914459
16961,"nuestro solomillo de ternera wellington, zanahorias antiguas, portobello y esparragos",29.0,plato,8.7,mediterraneo,m29,40.4373744,-3.6914459
16962,"solomillo de añojo con confitura de cebolla roja, queso de cabra, y salsa oporto",26.0,plato,8.7,mediterraneo,m29,40.4373744,-3.6914459
16963,"steak tartar, aliño de anchoas y encurtidos y pan carasau",24.0,plato,8.7,mediterraneo,m29,40.4373744,-3.6914459
16964,pollito de corral texturizado con lima kaffir y guacamole,22.0,plato,8.7,mediterraneo,m29,40.4373744,-3.6914459
16965,tagliatelle al ragu,12.0,plato,9.2,italiano,menomale,40.4284442,-3.7063373
16966,pizza margherita,8.0,plato,9.2,italiano,menomale,40.4284442,-3.7063373
16967,lasagna,10.0,plato,9.2,italiano,menomale,40.4284442,-3.7063373
16970,ostra con ponzu,4.0,plato,9.1,español,bichopalo,40.4269268,-3.6988689
16971,vieira trufada,6.0,plato,9.1,español,bichopalo,40.4269268,-3.6988689
16972,carabinero con miso-yuzu,10.0,plato,9.1,español,bichopalo,40.4269268,-3.6988689
16973,concha del dia,8.0,plato,9.1,español,bichopalo,40.4269268,-3.6988689
16977,alubias de tolosa,10.0,entrante,9.4,vasco,betelu,40.43418130682,-3.6526000499725
16979,pimientos de piquillo rellenos,12.0,entrante,9.4,vasco,betelu,40.43418130682,-3.6526000499725
16982,cafe,1.0,bebida,8.5,internacional,aboca grill,40.4439262,-3.6343195
16983,botella de agua,2.0,bebida,8.5,internacional,aboca grill,40.4439262,-3.6343195
16985,botella de vino,15.0,bebida,8.5,internacional,aboca grill,40.4439262,-3.6343195
16986,copa de vino,2.0,bebida,8.5,internacional,aboca grill,40.4439262,-3.6343195
16987,steak-tartar (a cuchillo),16.0,plato,8.9,italiano,de la cruz pasta & pizza bar,40.4288612,-3.6757583
16988,entrecotte trinchado,16.0,plato,8.9,italiano,de la cruz pasta & pizza bar,40.4288612,-3.6757583
16989,pulpo a la plancha con hummus,15.0,plato,8.9,italiano,de la cruz pasta & pizza bar,40.4288612,-3.6757583
16990,tartar de salmon y aguacate,14.0,plato,8.9,italiano,de la cruz pasta & pizza bar,40.4288612,-3.6757583
16991,lomos de sardinas anchoadas o ahumadas sobre cama de gelatina de tomate,16.0,entrante,9.1,gallego,o camiño,40.426416732134,-3.6043701171875
16992,vieiras salteadas con verduritas,14.0,entrante,9.1,gallego,o camiño,40.426416732134,-3.6043701171875
16993,"ensalada de tomate con ventresca, yemas de esparragos y encurtidos",12.0,entrante,9.1,gallego,o camiño,40.426416732134,-3.6043701171875
16994,filloas de carabineros con cebolla caramelizada,11.5,entrante,9.1,gallego,o camiño,40.426416732134,-3.6043701171875
16995,braviolis 2.0,9.0,entrante,9.1,gallego,o camiño,40.426416732134,-3.6043701171875
16996,filloas de verduras y langostinos,10.0,entrante,9.1,gallego,o camiño,40.426416732134,-3.6043701171875
16997,patatas puente nuevo al cabrales,8.0,entrante,9.1,gallego,o camiño,40.426416732134,-3.6043701171875
16998,"plato de setas de temporada al gusto (al ajo, jamon, foie)",15.0,entrante,9.1,gallego,o camiño,40.426416732134,-3.6043701171875
16999,"croquetas (txangurro, jamon, gambas)",11.5,entrante,9.1,gallego,o camiño,40.426416732134,-3.6043701171875
17000,revuelto de papas y foie,12.0,entrante,9.1,gallego,o camiño,40.426416732134,-3.6043701171875
17001,verdinas con kokochas de bacalao,14.0,entrante,9.1,gallego,o camiño,40.426416732134,-3.6043701171875
17002,requeson con miel,6.0,postre,9,none,urumea,40.4555671,-3.6811907
17003,arroz con leche,6.0,postre,9,none,urumea,40.4555671,-3.6811907
17004,helado de turron con pasas al pedro ximenez,6.0,postre,9,none,urumea,40.4555671,-3.6811907
17008,botella de agua,2.5,bebida,9.1,mediterraneo,la casa de cristal,40.46243,-3.68669
17010,botella de vino,14.0,bebida,9.1,mediterraneo,la casa de cristal,40.46243,-3.68669
17012,sashimi de atun,11.85,plato,9,asiatico,soi noodle madrid,40.4458991,-3.695571
17013,maki tempura de gambas,9.8,plato,9,asiatico,soi noodle madrid,40.4458991,-3.695571
17016,rabo de toro,10.0,plato,8.3,español,la cocinita de zoe,40.4445094,-3.6350738
17017,entrecot de ternera a la parrilla,10.0,plato,8.3,español,la cocinita de zoe,40.4445094,-3.6350738
17018,chuletas de cordero,12.0,plato,8.3,español,la cocinita de zoe,40.4445094,-3.6350738
17025,ensalada de algas,4.0,entrante,8.1,japones,aomi,40.4134229,-3.7262282
17026,wakame,4.25,entrante,8.1,japones,aomi,40.4134229,-3.7262282
17027,rollo vegetal,3.75,entrante,8.1,japones,aomi,40.4134229,-3.7262282
17028,gyoza de carne,3.5,entrante,8.1,japones,aomi,40.4134229,-3.7262282
17029,gyoza de pollo,4.0,entrante,8.1,japones,aomi,40.4134229,-3.7262282
17030,atun a la parrilla con escama de sal,22.0,plato,9.2,español,casa manolo,40.3983901,-3.6240092
17031,lomo de bacalao con musselina tostada de ajo y almendras,20.9,plato,9.2,español,casa manolo,40.3983901,-3.6240092
17032,dorada al horno con manzana calvado,18.9,plato,9.2,español,casa manolo,40.3983901,-3.6240092
17033,lubina a la parrilla con ensalada del tiempo,22.0,plato,9.2,español,casa manolo,40.3983901,-3.6240092
17038,caprese,9.5,plato,8.8,mediterraneo,petit appetit - miguel angel,40.4357738,-3.6910417
17039,mango y aguacate,12.5,plato,8.8,mediterraneo,petit appetit - miguel angel,40.4357738,-3.6910417
17040,firenze,12.5,plato,8.8,mediterraneo,petit appetit - miguel angel,40.4357738,-3.6910417
17041,tartar aguacate y tomate,11.5,plato,8.8,mediterraneo,petit appetit - miguel angel,40.4357738,-3.6910417
17042,y...autentica burrata,11.5,plato,8.8,mediterraneo,petit appetit - miguel angel,40.4357738,-3.6910417
17043,carpaccio,14.5,plato,8.8,mediterraneo,petit appetit - miguel angel,40.4357738,-3.6910417
17044,carnivorous,15.95,plato,9.3,internacional,sublime dreams food,40.4137838,-3.7070661
17045,sweet bacon,12.5,plato,9.3,internacional,sublime dreams food,40.4137838,-3.7070661
17046,donus hamburger,11.95,plato,9.3,internacional,sublime dreams food,40.4137838,-3.7070661
17052,atun,9.0,plato,9.3,japones,saisho,40.4257027,-3.7165466
17053,calamar,7.5,plato,9.3,japones,saisho,40.4257027,-3.7165466
17054,anguila,8.0,plato,9.3,japones,saisho,40.4257027,-3.7165466
17055,lubina,8.0,plato,9.3,japones,saisho,40.4257027,-3.7165466
17057,cecina de leon,12.0,entrante,9.3,none,la vaca y la huerta,40.42179,-3.68976
17058,carpaccio,12.0,entrante,9.3,none,la vaca y la huerta,40.42179,-3.68976
